row_num,faci_stat_nm,ftype_nm,cpb_nm,addr_emd_nm,cp_nm,faci_nm,faci_road_addr,faci_addr
144,정상운영,수영장,이천시,,경기도,(주)바이오피드백,이천시 중리천로115번길 45 (안흥동),
145,정상운영,수영장,양평군,,경기도,경기도평생교육진흥원 양평지점,경기도 양평군 용문면 연수로 209,경기도 양평군 용문면 다문리 산25
146,,수영장,양주시,,경기도,양주시청소년수련관수영장,양주시 평화로1475번길 623 (덕계동),경기 양주시 평화로1475번길 623
147,정상운영,수영장,남양주시,,경기도,(주)케이앤디스포츠 남양주점,경기도 남양주시 와부읍 수레로 88-17,경기도 남양주시 와부읍 덕소리 251-4 동부프라자
148,정상운영,수영장,파주시,,경기도,스팀 수영장,파주시 시청로 231,경기 파주시 시청로 231
149,정상운영,수영장,청주시,방서동,충청북도,충북체육회관,충청북도 청주시 상당구 단재로317번길 59-9 (방서동),충청북도 청주시 상당구 방서동  38-7 충청북도체육회관
150,정상운영,수영장,화성시,능동,경기도,(주)키즈피아,경기도 화성시 여울로 178-4 (능동),경기도 화성시 능동 1089
151,정상운영,수영장,오산시,원동,경기도,원동초스포츠센터 수영장,경기도 오산시 오산로 92 (원동),경기도 오산시 원동 805 원동초등학교
152,정상운영,수영장,북구,양산동,광주광역시,주식회사 어반어린이스위밍랩,광주광역시 북구 연양로67번길 21 (양산동),광주광역시 북구 양산동 938
153,정상운영,수영장,천안시,매주리,충청남도,북부스포츠센터,충청남도 천안시 서북구 성환읍 성환1로 45,충청남도 천안시 서북구 성환읍 매주리 393-10 북부스포츠센터
154,정상운영,수영장,전주시,풍남동3가,전라북도,주식회사 라한호텔 전주,전라북도 전주시 완산구 기린대로 85(풍남동3가),전라북도 전주시 완산구 풍남동3가 26-5 라한호텔 전주
155,정상운영,수영장,광산구,운남동,광주광역시,스위밍키즈 운남점,광주광역시 광산구 목련로153번길 56(운남동),광주광역시 광산구 운남동 794-3 운남주공7단지아파트
156,정상운영,수영장,영광군,,전라남도,한빛스포츠센터,전라남도 영광군 홍농읍 홍농로 546,전라남도 영광군 홍농읍 상하리 1373-7
157,정상운영,수영장,음성군,동성리,충청북도,맹동혁신 국민체육센터(수영장),충청북도 음성군 맹동면 학예로 14,충청북도 음성군 맹동면 동성리 486
158,정상운영,수영장,시흥시,은행동,경기도,은계어울림센터1 수영장,경기도 시흥시 은계로 240(은행동),경기도 시흥시 은행동 611-5 은계1어울림센터
159,정상운영,수영장,남구,,인천광역시,에이스스포츠센터,인천광역시 남구 경인로 434 (주안동),인천광역시 남구 주안동 300-3 제일빌딩
160,정상운영,수영장,화성시,,경기도,수영장(화성국민체육센터),화성시 봉담읍 동화리 406-1,화성시 봉담읍 동화리 406-1
161,정상운영,수영장,성남시,성남동,경기도,성남종합스포츠센터 수영장,경기도 성남시 중원구 제일로 60 (성남동),
162,폐업,수영장,서구,평리동,대구광역시,코오롱글로벌(주)스포렉스 대구점,대구광역시 서구 국채보상로55길 21 (평리동),
163,정상운영,수영장,남구,봉선동,광주광역시,아쿠아 스플래쉬 봉선점,"광주광역시 남구 봉선로 127 (봉선동, 솔뫼 REX-K1)",
164,정상운영,수영장,안양시,비산동,경기도,마린크루,경기도 안양시 동안구 경수대로 915 (비산동),
165,정상운영,수영장,강남구,자곡동,서울특별시,플레이오션(26),서울특별시 강남구 자곡로 106 (자곡동),서울특별시 강남구 자곡동  633 S-플라자
166,폐업,수영장,파주시,마장리,경기도,파주힐링캠프,경기도 파주시 광탄면 보광로 877,경기도 파주시 광탄면 마장리 78-2 유일레져타운
167,정상운영,수영장,파주시,장곡리,경기도,하니랜드수영장(실외),경기도 파주시 조리읍 장곡로 218,경기도 파주시 조리읍 장곡리 420-6 하니랜드놀이동산
168,정상운영,수영장,파주시,와동동,경기도,코오롱글로벌(주) 스포렉스 운정행복,경기도 파주시 와석순환로 415 (와동동),경기도 파주시 와동동 1358 운정행복센터
169,폐업,수영장,횡성군,두원리,강원도,웰리힐리수영장,강원도 횡성군 둔내면 고원로 451,
170,정상운영,수영장,송파구,오금동,서울특별시,킨더스윔,서울특별시 송파구 양재대로72길 17 (오금동),
171,폐업,수영장,전주시,,전라북도,웰니스업,"전라북도 전주시 전라북도 전주시 완산구 원효자길 20, 1층 (효자동2가)","전라북도 전주시 전라북도 전주시 완산구 원효자길 20, 1층 (효자동2가)"
172,정상운영,수영장,동구,삼성동,대전광역시,에프스포렉스,대전광역시 동구 태전로114번길 57 (삼성동),대전광역시 동구 삼성동  305-4
173,정상운영,수영장,동구,용운동,대전광역시,용운국제수영장,대전광역시 동구 동부로 138 (용운동),대전광역시 동구 용운동  301-1 용운국제수영장
174,정상운영,수영장,고양시,효자동,경기도,주식회사 북한산워터파크,경기도 고양시 덕양구 북한산로 591-37 (효자동),경기도 고양시 덕양구 효자동  48-8
175,정상운영,수영장,순천시,연향동,전라남도,팔마수영장,전라남도 순천시 팔마로 333 (연향동),전라남도 순천시 연향동  752 순천팔마종합경기장
176,정상운영,수영장,파주시,야당동,경기도,서브마린스위밍클럽(일산파주점),경기도 파주시 동서대로 700 (야당동),
177,정상운영,수영장,남동구,,인천광역시,(주)에이엠스포츠(아쿠아마린키즈스윔),"인천광역시 남동구 인천광역시 남동구 용천로87번길 23, 지층 1호 (구월동, 구월힐스테이트3단지 상가동)","인천광역시 남동구 인천광역시 남동구 용천로87번길 23, 지층 1호 (구월동, 구월힐스테이트3단지 상가동)"
178,폐업,수영장,수성구,만촌동,대구광역시,(주)즐거운세상 인터불고호텔 실외수영장,대구광역시 수성구 팔현길 212 (만촌동),
179,폐업,수영장,경산시,금곡리,경상북도,경산스파월드,경상북도 경산시 남천면 남천로 305-61,경상북도 경산시 남천면 금곡리 668-14
180,폐업,수영장,경주시,,경상북도,드림스포츠센터,경상북도 경주시 보문로 280-34 (북군동),경상북도 경주시 북군동 116 경주교원드림센터
181,정상운영,수영장,달성군,매곡리,대구광역시,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,
182,정상운영,수영장,부평구,갈산동,인천광역시,부평국민체육센터수영장,인천광역시 부평구 부평대로296번길 37 (갈산동),
183,정상운영,수영장,서구,치평동,광주광역시,스위밍 차일드(상무점),광주광역시 서구 치평로 60 (치평동),광주광역시 서구 치평동 1181 삼성리더스빌
184,폐업,수영장,서구,풍암동,광주광역시,스위밍 차일드(풍암점),광주광역시 서구 풍암1로21번길 9-22 (풍암동),광주광역시 서구 풍암동 1116 현인빌딩
185,폐업,수영장,거제시,,경상남도,찬스아이수영장,경상남도 거제시 수양로 456-7 (수월동),경상남도 거제시 수월동 1043-110
186,정상운영,수영장,거제시,,경상남도,이야짐,경상남도 거제시 일운면 지세포3길 99,경상남도 거제시 일운면 지세포리 1122-2
187,정상운영,수영장,거제시,,경상남도,오션사이드수영장,경상남도 거제시 장승로 145 (장승포동),경상남도 거제시 장승포동 426-33 거제문화예술회관
188,정상운영,수영장,거제시,,경상남도,삼성중공업 거제호텔 수영장,경상남도 거제시 장평3로 80-37 (장평동),경상남도 거제시 장평동 444-3 삼성거제호텔
189,정상운영,수영장,중구,부사동,대전광역시,한밭수영장,대전광역시 중구 대종로 373 (부사동),대전광역시 중구 부사동  209-1 한밭종합운동장
190,정상운영,수영장,청주시,사천동,충청북도,충청북도곰두리체육관,충청북도 청주시 청원구 토성로 21 (사천동),충청북도 청주시 청원구 사천동  623-5 곰두리체육관
191,정상운영,수영장,청주시,양청리,충청북도,오창로하스파,충청북도 청주시 청원구 오창읍 중심상업로 39 (오창온천),충청북도 청주시 청원구 오창읍 양청리 792-4 오창온천
192,정상운영,수영장,중구,,인천광역시,이스트타워 클럽올림푸스,인천광역시 중구 영종해안남로321번길 208 (운서동),인천광역시 중구 운서동 2850-1 그랜드하얏트인천 이스트타워
193,정상운영,수영장,중구,,인천광역시,(주)아쿠아팩토리,인천광역시 중구 축항대로 279 (신흥동3가),인천광역시 중구 축항대로 279 (신흥동3가)
194,정상운영,수영장,중구,,인천광역시,골든웨이브,"인천광역시 중구 용유서로 379 (을왕동, 골든스카이리조트)","인천광역시 중구 용유서로 379 (을왕동, 골든스카이리조트)"
195,정상운영,수영장,안동시,,경상북도,태영스포시티,경상북도 안동시 북순환로 421-5  ,경상북도 안동시 북순환로 421-5  
196,정상운영,수영장,삼척시,원당동,강원도,종합사회복지관웰빙센터,강원도 삼척시 원당로2길 72-6 (원당동),강원도 삼척시 원당동  62 삼척종합사회복지관
197,정상운영,수영장,영등포구,문래동5가,서울특별시,아이월드,서울특별시 영등포구 선유로 27 (문래동5가),
198,정상운영,수영장,세종시,용암리,세종특별자치시,고복야외수영장,세종특별자치시  연서면 와룡로 605-6,세종특별자치시  연서면 용암리 315-18
199,정상운영,수영장,경산시,중산동,경상북도,WITH 어린이수영장,경상북도 경산시 경산로54길 27 (중산동),경상북도 경산시 중산동  27
200,정상운영,수영장,남구,봉덕동,대구광역시,홈스파월드수영장,대구광역시 남구 앞산순환로 651 (봉덕동),
201,폐업,수영장,남구,이천동,대구광역시,대봉생활체육센터수영장,대구광역시 남구 대봉로26길 33 (이천동),
202,정상운영,수영장,,문학동,인천광역시,문학박태환수영장,인천광역시 남구 매소홀로 618 (문학동),
203,정상운영,수영장,중구,산성동,대전광역시,대전시립종합복지관수영장,대전광역시 중구 유등천동로 232 (산성동),대전광역시 중구 산성동  120-18
204,정상운영,수영장,창원시,,경상남도,마산실내체육관내수영장,,
205,정상운영,수영장,안양시,호계동,경기도,호계복합청사수영장,경기도 안양시 동안구 경수대로 504 (호계동),경기도 안양시 동안구 호계동  764-5 호계복합청사 및 호계3동 주민센터
206,정상운영,수영장,의왕시,내손동,경기도,의왕시국민체육센터수영장,경기도 의왕시 복지로 27 (내손동),경기도 의왕시 내손동  626 의왕국민체육센터
207,정상운영,수영장,평택시,학현리,경기도,서평택국민체육센터 실내수영장,경기도 평택시 안중읍 서동대로 1531,
208,정상운영,수영장,용인시,,경기도,용인아르피아수영장,죽전동 1003-235,경기 용인시 수지구 죽전동 1003-235
209,정상운영,수영장,양평군,,경기도,여성회관실내수영장,양평읍 양근리 535-8,경기 양평군 양평읍 양근리 535-8
210,정상운영,수영장,음성군,,충청북도,음성군근로자종합복지관(음성스포츠문화회관),음성읍 읍내리 817-37,충북 음성군 음성읍 읍내리 817-37
211,정상운영,수영장,논산시,,충청남도,강경실내수영장,,
212,정상운영,수영장,,송림동,인천광역시,송림체육관수영장,인천광역시 동구 염전로 30 (송림동),
213,정상운영,수영장,서초구,,서울특별시,신동교육문화회관수영장,,
214,정상운영,수영장,구로구,,서울특별시,구로구민체육센터수영장,고척2동산9-14,서울 구로구 고척2동 산 9-14
215,정상운영,수영장,예산군,,충청남도,예지원수영장,예산군 예산읍 수철길 164,
216,정상운영,수영장,고창군,,전라북도,고창청소년수련관수영장,고창읍 월암리 316,전북 고창군 고창읍 월암리 316
217,폐업,수영장,북구,,부산광역시,구포현대수영장,"부산광역시 북구 백양대로 1003, 상가동 지하2층 1호(구포동)",
218,폐업,수영장,춘천시,,강원도,송암야외수영장,춘천시 스포츠타운길 113 (송암동),강원 춘천시 스포츠타운길 113
219,정상운영,수영장,원주시,,강원도,오크밸리수영장,원주시 지정면 오크밸리1길 70,강원 원주시 지정면 오크밸리1길 70
220,정상운영,수영장,안산시,신길동,경기도,신길수영장,"경기도 안산시 단원구 새뿔길 55 (신길동, 삼익아파트)",경기도 안산시 단원구 신길동  1438 삼익아파트
221,정상운영,수영장,용산구,문배동,서울특별시,용산문화체육센터수영장,서울특별시 용산구 백범로 350 (문배동),
222,정상운영,수영장,해운대구,,부산광역시,소수영장,부산광역시 해운대구 해운대해변로 217 (우동),부산 해운대구 해운대해변로 217
223,정상운영,수영장,해운대구,,부산광역시,아이 올림픽,부산광역시 해운대구 재반로125번길 63 (재송동),부산 해운대구 재반로125번길 63
224,정상운영,수영장,용산구,이촌동,서울특별시,용산청소년수련관수영장,서울특별시 용산구 이촌로71길 24 (이촌동),"서울특별시 용산구 이촌동 301-82 이촌제1동주민센터, 용산청소년수련관"
225,정상운영,수영장,,용운동,대전광역시,용운국제수영장,대전광역시 동구 동부로 138 (용운동),대전광역시 동구 용운동 301-1 용운국제수영장
226,정상운영,수영장,양천구,신정동,서울특별시,미진수영장,서울특별시 양천구 신목로 53 (신정동),서울특별시 양천구 신정동 88-5
227,정상운영,수영장,양천구,,서울특별시,목동스포츠센터,서울시 양천구 목동서로 130(목동),서울 양천구 목동서로 130
228,폐업,수영장,서천군,,충청남도,금강웰빙타운,서천군 마서면 장산로855번길 36,
229,폐업,수영장,예산군,,충청남도,덕산싸이판수영장,예산군 덕산면 온천단지3로 84,충남 예산군 덕산면 온천단지3로 84
230,정상운영,수영장,예산군,,충청남도,(주)호반호텔앤리조트,예산군 덕산면 온천단지3로 45-7,
231,폐업,수영장,태안군,,충청남도,아일랜드 리솜 수영장,태안군 안면읍 꽃지해안로 204,
232,정상운영,수영장,전주시,,전라북도,전주권 광역소각자원센터 주민지원협의체,전북 전주시 완산구 정여립로 625 (상림동,전북 전주시 완산구 정여립로 625
233,정상운영,수영장,,,서울특별시,한강시민공원잠원지구수영장,,
234,폐업,수영장,,월계동,광주광역시,남부대시립국제수영장,광주광역시 광산구 첨단중앙로 23 (월계동),광주광역시 광산구 월계동 864-1 남부대학교
235,정상운영,수영장,전주시,,전라북도,㈜비지에이치 코리아 군산호텔,전북 군산시 새만금북로435(오식도동),전북 군산시 새만금북로 435
236,폐업,수영장,정읍시,,전라북도,황토현 푸른터,전라북도 정읍시 고부면 입석4길 53,전북 정읍시 고부면 입석4길 53
237,정상운영,수영장,남원시,,전라북도,하이츠콘도 야외수영장,전북 남원시 장승안길 2-9 (산곡동) ,전북 남원시 장승안길 2-9
238,정상운영,수영장,용인시,,경기도,용인시청소년수련관수영장,삼가동 556,경기 용인시 처인구 삼가동 556
239,정상운영,수영장,영등포구,신길동,서울특별시,신길종합복지관 수영장,서울특별시 영등포구 영등포로84길 24-5 (신길동),
240,정상운영,수영장,중구,흥인동,서울특별시,충무아트홀스포츠센터수영장,서울특별시 중구 퇴계로 387(흥인동),서울특별시 중구 흥인동 131 충무아트센터
241,정상운영,수영장,서초구,,서울특별시,양제천수영장,,
242,정상운영,수영장,,우동,부산광역시,올림픽기념국민생활관수영장,부산광역시 해운대구 APEC로 68 (우동),부산광역시 해운대구 우동  1127-37 부산사회체육센타
243,정상운영,수영장,양천구,,서울특별시,블루라군 수영장,"서울시 양천구 오목로 344, 지하2층(목동)",서울 양천구 오목로 344
244,정상운영,수영장,양천구,신월동,서울특별시,서울특별시 서부여성발전센터,서울특별시 양천구 남부순환로 371 (신월동),서울특별시 양천구 신월동 139-1 서울특별시서부여성발전센터
245,정상운영,수영장,강서구,,서울특별시,KBS 스포츠월드 수영장,서울시 강서구 공항대로 376(화곡동),서울 강서구 공항대로 376
246,정상운영,수영장,강서구,,서울특별시,공항스포렉스,서울시 강서구 방화대로 241(공항동),서울 강서구 방화대로 241
247,정상운영,수영장,강서구,,서울특별시,주)스포웰,서울시 강서구 곰달래로31가길 27 (화곡동),서울 강서구 곰달래로31가길 27
248,정상운영,수영장,강서구,,서울특별시,기쁜우리체육센터,서울시 강서구 허준로 65(가양동),서울 강서구 허준로 65
249,정상운영,수영장,전주시,,전라북도,전주완산수영장,덕진동 1가 1220,전북 전주시 덕진구 덕진동1가 1220
250,정상운영,수영장,서초구,,서울특별시,방배열린문화센터수영장,,
251,정상운영,수영장,무주군,심곡리,전라북도,무주리조트옥외풀장,전라북도 무주군 설천면 만선로 185,
252,폐업,수영장,장수군,,전라북도,타코마 워터파크,장수군 계남면 장수로 2662-11,
253,정상운영,수영장,창원시,,경상남도,시민생활체육관수영장,,상남동43-2
254,정상운영,수영장,구미시,,경상북도,구미시근로자문화센타수영장,,
255,정상운영,수영장,성북구,,서울특별시,성북종합레포츠타운수영장,서울특별시 성북구 한천로58길 307 (석관동),서울특별시 성북구 석관동 382 성북종합레포츠타운
256,정상운영,수영장,담양군,,전라남도,(주)담양온천리조트,담양군 금성면 금성산성길202,전남 담양군 금성면 금성산성길 202
257,폐업,수영장,구례군,,전라남도,지리산송원리조트야외수영장,구례군 산동면 하관길 70-1,전남 구례군 산동면 하관길 70-1
258,정상운영,수영장,영암군,,전라남도,토담골,영암군 학산면 학계길 80,
259,정상운영,수영장,영광군,입암리,전라남도,영광리조트,전라남도 영광군 법성면 입덕길 78-29,전라남도 영광군 법성면 입암리 295-3
260,폐업,수영장,장성군,,전라남도,학교가자캠핑장,장성군 장성읍 안평장동길 13,전남 장성군 장성읍 안평장동길 13
261,,수영장,경주시,,경상북도,힐튼 경주 실외수영장, 경주시 보문로 484-7 (신평동),경북 경주시 보문로 484-7
262,정상운영,수영장,,신암동,대구광역시,동부여성문화회관실내수영장,대구광역시 동구 신암북로11길 54-2 (신암동),대구광역시 동구 신암동  664-21 대구광역시동부여성문화회관
263,정상운영,수영장,,,서울특별시,금천청소년수련관수영장,,
264,정상운영,수영장,용인시,금어리,경기도,용인시민체육센터,경기도 용인시 처인구 포곡읍 금어로 317,
265,정상운영,수영장,해운대구,,부산광역시,코오롱씨클라우드호텔수영장(실외),"부산광역시 해운대구 해운대해변로 287, 4층 (중동)",부산 해운대구 해운대해변로 287
266,폐업,수영장,북구,,대구광역시,㈜호텔인터불고 엑스코,대구광역시 북구 유통단지로 80 (산격동),대구 북구 유통단지로 80
267,정상운영,수영장,달성군,,대구광역시,스파밸리,달성군 가창면 가창로 891,
268,정상운영,수영장,중구,,인천광역시,이스트타워 클럽올림푸스,인천시 중구 영종해안남로 321번길 208(운서동),인천 중구 영종해안남로321번길 208
269,정상운영,수영장,무안군,,전라남도,무안스포츠파크수영장,,
270,정상운영,수영장,의령군,,경상남도,의령국민체육센터수영장,,
271,정상운영,수영장,,,서울특별시,주민편익시설,,
272,정상운영,수영장,성북구,,서울특별시,서울시립성북청소년수련관수영장,서울특별시 성북구 한천로95길 7 (장위동),서울특별시 성북구 장위동 135-2 성북청소년수련관
273,정상운영,수영장,서구,,대전광역시,서구건강체련관수영장,둔산동 1300,대전 서구 둔산동 1300
274,정상운영,수영장,고흥군,호형리,전라남도,종합문화회관실내수영장,전라남도 고흥군 고흥읍 고흥로 1892-67,전라남도 고흥군 고흥읍 호형리 914
275,폐업,수영장,강남구,,서울특별시,삼원휴스포(20)[6레인],"서울특별시 강남구 영동대로 325 (대치동, 해암빌딩)",서울특별시 강남구 대치동 983-1 해암빌딩
276,정상운영,수영장,고양시,대화동,경기도,고양체육관,경기도 고양시 일산서구 중앙로 1601 (대화동),
277,정상운영,수영장,,잠실동,서울특별시,잠실제2수영장,서울특별시 송파구 올림픽로 25 (잠실동),서울특별시 송파구 잠실동  10 서울종합운동장
278,정상운영,수영장,,삼산동,인천광역시,삼산월드체육관수영장,인천광역시 부평구 체육관로 60 (삼산동),인천광역시 부평구 삼산동  458-1 삼산월드체육관
279,정상운영,수영장,강남구,,서울특별시,키즈 스플래쉬(22)[5레인],서울특별시 강남구 압구정로 308 (신사동),서울특별시 강남구 신사동 638-4 경진빌딩
280,정상운영,수영장,강남구,,서울특별시,와우스위밍스쿨(23)[4레인],서울특별시 강남구 압구정로 228 (신사동),서울 강남구 압구정로 228
281,정상운영,수영장,강남구,,서울특별시,지젤어린이 수영장,서울특별시 강남구 역삼로 449 (대치동),서울 강남구 역삼로 449
282,정상운영,수영장,송파구,잠실동,서울특별시,아쿠아키즈,서울특별시 송파구 삼전로 95 (잠실동),
283,정상운영,수영장,송파구,,서울특별시,킨더스윔,서울특별시 송파구 양재대로72길 17 (오금동),
284,정상운영,수영장,송파구,,서울특별시,에이치투오 어린이수영장,서울특별시 송파구 오금로 233 (방이동),
285,정상운영,수영장,전주시,,전라북도,금강해수랜드,전북 군산시 강변로1(금암동),전북 군산시 강변로 1
286,정상운영,수영장,사천시,벌리동,경상남도,사천시 실내수영장,경상남도 사천시 주공로 32-2 (벌리동),
287,정상운영,수영장,북구,,광주광역시,광주장애인종합복지관수영장,,
288,정상운영,수영장,,도원동,인천광역시,도원수영장,인천광역시 중구 샛골로41번길 22 (도원동),인천광역시 중구 도원동  47 인천광역시도원수영장
289,정상운영,수영장,구로구,궁동,서울특별시,궁동종합사회복지관수영장,서울특별시 구로구 오리로22길 5 (궁동),서울특별시 구로구 궁동 108-9 궁동종합사회복지관
290,정상운영,수영장,울주군,,울산광역시,울주군청소년수련관수영장,,
291,폐업,수영장,은평구,구산동,서울특별시,서부재활체육센터수영장,서울특별시 은평구 갈현로11길 30 (구산동),
292,,수영장,은평구,대조동,서울특별시,삼정스포츠,"서울특별시 은평구 서오릉로 94 (대조동, 삼성타운아파트)",
293,정상운영,수영장,관악구,,서울특별시,청소년회관수영장,,
294,정상운영,수영장,화성시,,경기도,화성시그린환경센터주민편익시설수영장,봉답읍 하가등리 107-1,경기 화성시 봉담읍 하가등리 107-1
295,정상운영,수영장,달서구,상인동,대구광역시,달서구청소년수련관수영장,대구광역시 달서구 상화로 420 (상인동),
296,정상운영,수영장,강북구,,서울특별시,청소년수련관수영장,,수유동산20-9
297,정상운영,수영장,화성시,,경기도,유앤아이센터내실내수영장,태안로 145,경기 화성시 태안로 145
298,정상운영,수영장,,,서울특별시,서부여성발전센터수영장,,
299,정상운영,수영장,고양시,마두동,경기도,일산올림픽스포츠센터 수영장,경기도 고양시 일산동구 중앙로 1182 (마두동),
300,정상운영,수영장,유성구,,대전광역시,유성구종합복지센터수영장,,
301,정상운영,수영장,대덕구,,대전광역시,대덕구청소년수련관수영장,, 중리동 101-1
302,정상운영,수영장,동해시,,강원도,근로자종합복지회관수영장,,
303,정상운영,수영장,,,서울특별시,한강공원망원지구수영장,,
304,정상운영,수영장,,,대전광역시,대전시립산성종합복지관수영장,산성동 120-18,대전 중구 산성동 120-18
305,정상운영,수영장,영등포구,신길동,서울특별시,영등포제1스포츠센터 수영장,서울특별시 영등포구 신풍로 1 (신길동),
306,정상운영,수영장,,대화동,대전광역시,체육재활원수영장,대전광역시 대덕구 대화로 10 (대화동),
307,정상운영,수영장,진천군,회죽리,충청북도,진천선수촌 수영센터,충청북도 진천군 광혜원면 선수촌로 105,
308,,수영장,은평구,불광동,서울특별시,아인스포츠 불광스포렉스,서울특별시 은평구 불광로 51 (불광동),서울특별시 은평구 불광동 272-2 불광초등학교
309,정상운영,수영장,은평구,응암동,서울특별시,엔젤스헤이븐,서울특별시 은평구 백련산로4길 16 (응암동),
310,폐업,수영장,은평구,증산동,서울특별시,증산스포츠센터,서울특별시 은평구 증산서길 61 (증산동),
311,정상운영,수영장,서대문구,홍제동,서울특별시,F.M.C 스포츠클럽,서울특별시 서대문구 세무서2길 62 (홍제동),서울특별시 서대문구 홍제동 459 숙명유치원
312,정상운영,수영장,서대문구,,서울특별시,삼성골드수영장,서울특별시 서대문구 증가로191 (삼성아파트 지층),서울 서대문구 증가로 191
