row_num,faci_stat_nm,faci_lat,ftype_nm,cpb_nm,addr_emd_nm,faci_lot,cp_nm,faci_mng_user_telno,faci_nm,faci_road_addr,faci_addr
797,정상운영,35.56494002,테니스장,중구,우정동,129.3090011,울산광역시,052-290-3673,중구테니스장,울산광역시 중구 종가로 305 (우정동),울산광역시 중구 우정동 526 한국석유공사
798,정상운영,37.72723376,테니스장,의정부시,호원동,127.0353461,경기도,031-828-4072,호원실내테니스장,경기도 의정부시 범골로35번길 87 (호원동),경기도 의정부시 호원동 381-27
799,정상운영,35.62871275,테니스장,함양군,석천리,127.8185246,경상남도,055-960-4146,안의생활체육공원 테니스장,경상남도 함양군 안의면 거함대로 1642,경상남도 함양군 안의면 석천리 59-2
800,정상운영,36.31386905,테니스장,보령시,옥동리,126.6038428,충청남도,041-930-4970,보령테니스장(종합경기장),충청남도 보령시 남포면 보령남로 347,충청남도 보령시 남포면 옥동리 331-11
801,정상운영,36.31382399,테니스장,보령시,옥동리,126.6038431,충청남도,041-930-4970,보령테니스장(종합경기장),충청남도 보령시 남포면 보령남로 347,충청남도 보령시 남포면 옥동리 331-11
802,정상운영,36.31390528,테니스장,보령시,옥동리,126.6038983,충청남도,041-930-4970,보령테니스장(종합운동장),충청남도 보령시 남포면 보령남로 347,충청남도 보령시 남포면 옥동리 331-11
803,정상운영,35.15691489,테니스장,부산진구,전포동,129.0760065,부산광역시,,황령산레포츠공원테니스장,부산광역시 부산진구 진남로328번길 99 (전포동),부산광역시 부산진구 전포동 산36
804,정상운영,36.71497209,테니스장,청주시,구룡리,127.4174024,충청북도,043-201-8621,청원공설테니스장,충청북도 청주시 청원구 오창읍 오창대로 197,충청북도 청주시 청원구 오창읍 구룡리 375
805,정상운영,37.1738742,테니스장,영월군,덕포리,128.4744528,강원도,033-370-2918,덕포 테니스장,강원도 영월군 영월읍 덕포하리2길 62-14,강원도 영월군 영월읍 덕포리 801-11
806,정상운영,35.46485558,테니스장,의령군,신반리,128.3194268,경상남도,055-5702-422,청심테니스장,경상남도 의령군 부림면 대한로 1709-3,경상남도 의령군 부림면 신반리 185 청심테니스클럽
807,정상운영,,테니스장,화성시,,,경기도,031-369-6273,테니스장(화성시청),화성시 납양읍 남양리 2000 ,화성시 납양읍 남양리 2000 
808,정상운영,37.64438435,테니스장,노원구,상계동,127.0599219,서울특별시,02-2116-3781,마들스타디움 테니스장,서울특별시 노원구 덕릉로 460 (상계동),
809,정상운영,37.34436201,테니스장,원주시,단계동,127.9356357,강원도,,단계어린이공원체육시설,강원도 원주시 서원대로 205-1 (단계동),
810,정상운영,36.9498436,테니스장,평택시,본정리,127.01129,경기도,031-8024-3351,팽성서부체육시설테니스장,경기도 평택시 팽성읍 본정2길 1-1,
811,정상운영,36.96220967,테니스장,평택시,송화리,127.0530005,경기도,031-8024-3351,안정근린공원  테니스장,경기도 평택시 팽성읍 안정순환로263번길 64-9,
812,정상운영,38.11746502,테니스장,양구군,하리,127.9894219,강원도,033-480-2319,양구실내테니스장,강원도 양구군 양구읍 함춘로 106,강원도 양구군 양구읍 하리 436-1 양구실내테니스장
813,정상운영,37.23327028,테니스장,이천시,대흥리,127.4755143,경기도,031-644-4315,대월면체육공원 테니스장,경기도 이천시 대월면 대산로 125-52,
814,정상운영,33.27708261,테니스장,서귀포시,신례리,126.640673,제주특별자치도,064-760-3623,제주공천포전지훈련센터 테니스장,제주특별자치도 서귀포시 남원읍 신례로 96,
815,정상운영,33.25828338,테니스장,서귀포시,동홍동,126.564436,제주특별자치도,064-760-3623,서귀포테니스장,제주특별자치도 서귀포시 동홍로99번길 36 (동홍동),
816,정상운영,37.39821897,테니스장,성남시,삼평동,127.1027406,경기도,031-729-4192,판교수질복원센터테니스장,경기도 성남시 분당구 판교로228번길 51 (삼평동),
817,정상운영,37.59696014,테니스장,서대문구,홍은동,126.9404151,서울특별시,02-330-1129,홍은테니스장,서울특별시 서대문구 통일로48나길 33 (홍은동),
818,정상운영,37.51624277,테니스장,횡성군,둔방내리,128.2154328,강원도,033-340-5955,둔내테니스경기장,강원도 횡성군 둔내면 경강로 4708,
819,정상운영,37.48674429,테니스장,양평군,다문리,127.5957114,경기도,031-770-2147,용문 테니스장,경기도 양평군 용문면 용문로 389,
820,정상운영,37.48642973,테니스장,양평군,양근리,127.4935136,경기도,031-770-2147,갈산생활체육공원 테니스장,경기도 양평군 양평읍 양근강변길 7,
821,정상운영,37.49497184,테니스장,양평군,운심리,127.4104507,경기도,031-770-2147,강하생활체육공원 테니스장,경기도 양평군 강하면 운심길 40-8,
822,정상운영,35.94513587,테니스장,완주군,용암리,127.1264423,전라북도,063-290-3343,완주산업단지 매동공원 테니스장,전라북도 완주군 봉동읍 과학로 850-15,
823,정상운영,35.22436509,테니스장,해운대구,반송동,129.1525102,부산광역시,,반송테니스장,부산광역시 해운대구 반송순환로 154 (반송동),
824,정상운영,35.51719958,테니스장,함양군,백연리,127.7163,경상남도,055-960-4462,함양생활체육공원테니스장,경상남도 함양군 함양읍 삼휴길 60-4,경상남도 함양군 함양읍 백연리 657
825,정상운영,37.29566662,테니스장,용인시,마북동,127.115368,경기도,031-324-2254,마북동 테니스장,경기도 용인시 기흥구 구성로 51 (마북동),
826,정상운영,37.57401924,테니스장,서대문구,현저동,126.9527769,서울특별시,02-330-1129,현저테니스장,서울특별시 서대문구 통일로 279-37 (현저동),
827,정상운영,36.08064094,테니스장,금산군,하옥리,127.4897896,충청남도,041-752-3474,금산군 테니스장,충청남도 금산군 금산읍 금산로 1229-5,
828,정상운영,36.63924583,테니스장,청주시,연제리,127.3272349,충청북도,043-719-0015,생명과학단지 테니스장,충청북도 청주시 흥덕구 오송읍 오송생명2로 187,
829,정상운영,35.1635604,테니스장,해운대구,좌동,129.1782786,부산광역시,051-888-3444,좌동테니스장,부산광역시 해운대구 좌동순환로402번길 16 (좌동),
830,정상운영,36.29490479,테니스장,옥천군,금구리,127.5727126,충청북도,043-730-4884,옥천중앙공원테니스장,충청북도 옥천군 옥천읍 서대공원길 33,
831,정상운영,37.2738047,테니스장,용인시,신갈동,127.1067475,경기도,031-324-2254,신갈동 테니스장,경기도 용인시 기흥구 신갈로 76 (신갈동),
832,정상운영,35.94513587,테니스장,완주군,용암리,127.1264423,전라북도,063-290-3343,완주산업단지 다복공원 테니스장,전라북도 완주군 봉동읍 과학로 850-15,
833,정상운영,35.17440732,테니스장,해운대구,좌동,129.1651697,부산광역시,,좌동1배수지 테니스장,부산광역시 해운대구 대천로67번길 48 (좌동),
834,정상운영,37.50166481,테니스장,평창군,대화리,128.4588383,강원도,033-330-2013,대화테니스장(대화체육공원 내),강원도 평창군 대화면 남산2길 43-3,
835,정상운영,37.49040892,테니스장,동작구,신대방동,126.9179572,서울특별시,02-2133-2694,보라매공원 테니스장,서울특별시 동작구 여의대방로20길 33 (신대방동),
836,정상운영,37.58181641,테니스장,서대문구,홍은동,126.9307814,서울특별시,02-330-1129,가좌테니스장,서울특별시 서대문구 포방터6길 11-2 (홍은동),
837,정상운영,37.35575311,테니스장,광주시,삼리,127.3304145,경기도,031-760-3722,곤지암생활체육공원 테니스장,경기도 광주시 곤지암읍 평촌길11번길 22,
838,정상운영,37.40593519,테니스장,시흥시,포동,126.784642,경기도,031-310-4361,포동 테니스장,경기도 시흥시 신현로 46 (포동),
839,정상운영,37.28578941,테니스장,이천시,무촌리,127.4966659,경기도,,종합운동장 테니스장,경기도 이천시 부발읍 중부대로 1696,
840,정상운영,37.11979964,테니스장,이천시,장호원리,127.6122178,경기도,,장호원읍체육공원 테니스장,경기도 이천시 장호원읍 서동대로8759번길 97-56,
841,정상운영,37.18234143,테니스장,이천시,소고리,127.4567668,경기도,,모가면체육공원 테니스장,경기도 이천시 모가면 공원로 168,
842,정상운영,37.23634288,테니스장,이천시,안평리,127.411501,경기도,,이천스포츠센터 테니스장,경기도 이천시 호법면 중부대로798번길 125,
843,정상운영,37.49629806,테니스장,횡성군,읍하리,127.983875,강원도,033-340-5955,섬강테니스장,강원도 횡성군 횡성읍 문화체육로 15,
844,정상운영,37.64456148,테니스장,노원구,상계동,127.0588524,서울특별시,02-2240-8706,마들근린공원 테니스장,서울특별시 노원구 덕릉로 450 (상계동),
845,정상운영,37.63836244,테니스장,노원구,월계동,127.0517414,서울특별시,02-2240-8706,초안산근린공원 테니스장,서울특별시 노원구 마들로5가길 113 (월계동),
846,정상운영,37.6387805,테니스장,노원구,공릉동,127.083239,서울특별시,02-2240-8706,공릉배수지 테니스장,서울특별시 노원구 중계로 36 (공릉동),
847,정상운영,37.07670011,테니스장,안성시,용월리,127.378411,경기도,031-678-6863,동부지역 생활체육공원 테니스장,경기도 안성시 삼죽면 용내길 32,경기도 안성시 삼죽면 용월리 421
848,정상운영,37.01605287,테니스장,안성시,신건지동,127.2478981,경기도,031-678-6863,공단 테니스장,경기도 안성시 공단1로 16-15 (신건지동),경기도 안성시 신건지동 58-2
849,정상운영,37.01723922,테니스장,안성시,마정리,127.2019741,경기도,031-678-6863,공도 대림테니스장,경기 안성시 공도읍 마정리 200-20,경기 안성시 공도읍 마정리 200-20
850,정상운영,37.4575544,테니스장,광명시,노온사동,126.8542783,경기도,02-2680-6360,시립테니스장,,경기 광명시 노온사동 20-3
851,정상운영,35.52221617,테니스장,합천군,회양리,128.0182219,경상남도,055-930-4161,대병테니스장,,경남 합천군 대병면 회양리 834-3
852,정상운영,37.64362166,테니스장,고양시,백석동,126.796188,경기도,031-8075-2689,환경에너지시설내테니스장,경기도 고양시 일산동구 경의로 115 (백석동),경기도 고양시 일산동구 백석동 1234
853,정상운영,37.39556665,테니스장,안양시,박달동,126.8935137,경기도,031-8045-2695,서조체육시설 테니스장,경기 안양시 만안구 박달동 203-1,경기 안양시 만안구 박달동 203-1
854,폐업,37.34132436,테니스장,시흥시,거모동,126.7865081,경기도,031-310-3159,거모동 체육시설(테니스),경기도 시흥시 군자로534번길 19 (거모동),경기도 시흥시 거모동 1632-20
855,정상운영,35.96651904,테니스장,진안군,송풍리,127.5202935,전라북도,063-430-8708,용담 테니스장,전라북도 진안군 용담면 대송로 17,전라북도 진안군 용담면 송풍리 924-3 용담면사무소
856,정상운영,37.30527315,테니스장,원주시,문막리,127.8147595,강원도,,문막섬강체육시설,강원도 원주시 문막읍 문막시장1길 58,
857,정상운영,37.27483165,테니스장,원주시,매지리,127.904328,강원도,,연세대인조잔디구장,강원도 원주시 흥업면 연세대길 1,
858,정상운영,37.32561966,테니스장,용인시,죽전동,127.1047628,경기도,031-324-3059,수지레스피아 테니스장,경기도 용인시 수지구 포은대로 499 (죽전동),
859,폐업,35.78844414,테니스장,진안군,군상리,127.4291307,전라북도,063-430-8708,진안 공설운동장 테니스장,전라북도 진안군 진안읍 우화2길 47-5,전라북도 진안군 진안읍 군상리 340
860,폐업,35.87296432,테니스장,진안군,봉학리,127.4288951,전라북도,063-430-8708,정천 테니스장,전라북도 진안군 정천면 봉학로 66,전라북도 진안군 정천면 봉학리 547 정천면사무소
861,정상운영,37.09344528,테니스장,안성시,송천리,127.4746661,경기도,031-678-6863,일죽테니스장,경기도 안성시 일죽면 서동대로 7446-1,경기도 안성시 일죽면 송천리 산35-10
862,정상운영,35.10329101,테니스장,남구,용호동,129.110503,부산광역시,051-607-3614,백운포체육공원 테니스장,부산광역시 남구 백운포로 108 (용호동),부산광역시 남구 용호동 895-3 백운포체육공원 관리동
863,정상운영,35.89490719,테니스장,진안군,노성리,127.550204,전라북도,063-430-8708,안천 테니스장,,전북 진안군 안천면 노성리 1222
864,정상운영,37.00503103,테니스장,안성시,옥산동,127.2512508,경기도,031-678-6863,아양지구 근린공원 내 정구장,,경기 안성시 옥산동 359
865,정상운영,35.23378309,테니스장,김해시,외동,128.8566513,경상남도,,경운테니스장,경상남도 김해시 함박로 21 (외동),경상남도 김해시 외동 1205 함박공원 공중화장실
866,정상운영,37.41550882,테니스장,안양시,박달동,126.8904264,경기도,031-8045-2695,안양새물공원 테니스장,경기도 안양시 만안구 석천로 1 (박달동),경기도 안양시 만안구 박달동 655
867,정상운영,35.83084413,테니스장,남구,봉덕동,128.5971304,대구광역시,053-664-2184,강당골체육공원 테니스장,대구광역시 남구 앞산순환로 686 (봉덕동),대구광역시 남구 봉덕동 산1272-1 남구 국민체육센터
868,정상운영,35.27323781,테니스장,산청군,천평리,127.8349663,경상남도,055-970-6433,덕산체육공원 테니스장,경남 산청군 시천면 천평리 570-1,경남 산청군 시천면 천평리 570-1
869,정상운영,35.83177184,테니스장,완주군,반교리,127.0261325,전라북도,063-907-5036,지방자치인재개발원 테니스장,전라북도 완주군 이서면 반교로 150,전라북도 완주군 이서면 반교리 703 지방자치인재개발원
870,정상운영,35.15983792,테니스장,서구,농성동,126.8848382,광주광역시,062-360-7193,농성동테니스장,,광주 서구 농성동 417-8
871,정상운영,37.2674906,테니스장,수원시,금곡동,126.9332647,경기도,031-228-3201,호매실배수지 테니스장,경기도 수원시 권선구 칠보로1번길 89 (금곡동),경기도 수원시 권선구 금곡동 746-26 호매실 배수지
872,폐업,36.96292225,테니스장,평택시,만호리,126.8505842,경기도,031-8024-8242,신당 근린공원 테니스장,경기 평택시 포승읍 만호리 산 52-5,경기 평택시 포승읍 만호리 산 52-5
873,정상운영,37.8807885,테니스장,포천시,구읍리,127.2191617,경기도,031-538-2105,포천종합운동장 테니스장,,경기 포천시 군내면 구읍리 317
874,정상운영,37.66671573,테니스장,평창군,횡계리,128.7077015,강원도,033-330-2013,대관령테니스장 ,강원 평창군 대관령면 횡계리 726,강원 평창군 대관령면 횡계리 726
875,정상운영,35.31127219,테니스장,함안군,용산리,128.5133948,경상남도,055-580-2334,칠원 테니스장,경상남도 함안군 칠원읍 용산리 322,경상남도 함안군  칠원읍 용산리 322
876,정상운영,35.36343152,테니스장,함안군,대치리,128.4889473,경상남도,055-580-2334,칠서 테니스장,경상남도 함안군 칠서면 향촌길 20,경상남도 함안군 칠서면 대치리 347 하천수질측정
877,정상운영,37.29080105,테니스장,용인시,언남동,127.1357993,경기도,031-288-2247,법무연수원 용인분원 테니스장,경기도 용인시 기흥구 구성로 243 (언남동),경기도 용인시 기흥구 언남동 34-1 법무연수원
878,정상운영,36.81396587,테니스장,천안시,유량동,127.1885618,충청남도,041-560-5153,우정인재개발원 테니스장,충청남도 천안시 동남구 양지말1길 11-14 (유량동),충청남도 천안시 동남구 유량동 60-1 우정공무원교육원
879,정상운영,35.88361223,테니스장,동구,신서동,128.7327178,대구광역시,053-980-6532,중앙교육연수원 테니스장,대구광역시 동구 첨단로 80 (신서동),대구광역시 동구 신서동 1180 중앙교육연수원
880,정상운영,36.37809322,테니스장,유성구,가정동,127.3640268,대전광역시,042-601-4308,국제지식재산연수원 테니스장,대전광역시 유성구 과학로 82 (가정동),대전광역시 유성구 가정동 33 국제지식재산연수원
881,정상운영,37.69170616,테니스장,도봉구,도봉동,127.0468078,서울특별시,02-2091-3753,다락원체육공원 테니스장,서울특별시 도봉구 창포원로 45 (도봉동),서울특별시 도봉구 도봉동 8 다락원 체육공원
882,정상운영,37.69170616,테니스장,도봉구,도봉동,127.0468078,서울특별시,02-2091-3753,다락원체육공원 실내체육관(테니스장),서울특별시 도봉구 창포원로 45 (도봉동),서울특별시 도봉구 도봉동 8 다락원 체육공원
883,정상운영,37.44738839,테니스장,남동구,만수동,126.7306774,인천광역시,032-453-6283,제3호 남동종합문화체육광장 테니스장,인천광역시 남동구 소래로 633 (만수동),인천광역시 남동구 만수동 1008 남동구청
884,정상운영,37.44738839,테니스장,남동구,만수동,126.7306774,인천광역시,032-453-6283,제4호 남동종합문화체육광장 테니스장,인천광역시 남동구 소래로 633 (만수동),인천광역시 남동구 만수동 1008 남동구청
885,정상운영,37.1723505,테니스장,옹진군,승봉리,126.2959699,인천광역시,032-899-2262,자월면 승봉리 다목적구장,인천광역시 옹진군 자월면 승봉로29번길 92,인천광역시 옹진군 자월면 승봉리 771-1 승봉 테니스장
886,정상운영,36.49787653,테니스장,옹진군,연화리,127.265434,인천광역시,032-899-2262,연화리테니스장,인천광역시 옹진군 백령면 백령로 1157,인천광역시 옹진군 백령면 연화리 928-1
887,정상운영,37.51275697,테니스장,부천시,중동,126.7639108,경기도,032-625-2501,부천체육관 테니스장,경기도 부천시 석천로 293 (중동),경기도 부천시 중동 1024 부천체육관
888,정상운영,37.52902735,테니스장,부천시,오정동,126.7965,경기도,032-625-2501,오정레포츠센터 테니스장,경기도 부천시 상오정로 169 (오정동),경기도 부천시 오정동 782 오정레포츠센터
889,정상운영,37.47026929,테니스장,부천시,옥길동,126.827393,경기도,032-625-2501,남부수자원생태공원 테니스장,경기도 부천시 연동로 89 (옥길동),경기도 부천시 옥길동 454-1 부천남부수자원생태공원
890,정상운영,37.24707278,테니스장,화성시,유포리,126.840065,경기도,031-5189-6188,비봉체육공원 테니스장,경기도 화성시 비봉면 남이로 221,경기도 화성시 비봉면 유포리 304-1
891,정상운영,37.19830166,테니스장,화성시,오산동,127.0866204,경기도,031-5189-6188,여울공원 테니스장,,경기 화성시 오산동 1060
892,정상운영,37.11980009,테니스장,이천시,장호원리,127.6122167,경기도,031-644-4315,장호원읍체육공원 테니스장,경기도 이천시 장호원읍 서동대로8759번길 97-56,경기도 이천시 장호원읍 장호원리 331-2
893,정상운영,37.28627697,테니스장,이천시,무촌리,127.4953303,경기도,031-644-4315,종합운동장 테니스장,경기도 이천시 부발읍 중부대로 1696,경기도 이천시 부발읍 무촌리 52
894,정상운영,37.27945718,테니스장,이천시,관고동,127.4275554,경기도,031-644-4315,설봉공원 테니스장,경기도 이천시 경충대로2709번길 128(관고동),경기도 이천시 관고동 356 공원관리사업소
895,정상운영,37.23327144,테니스장,이천시,대흥리,127.4755162,경기도,031-644-4315,대월면체육공원 테니스장,경기도 이천시 대월면 대산로 125-52,경기도 이천시 대월면 대흥리 489-8
896,정상운영,37.23634206,테니스장,이천시,안평리,127.4115019,경기도,031-644-4315,이천스포츠센터 테니스장,경기도 이천시 호법면 중부대로798번길 125,경기도 이천시 호법면 안평리 787
897,정상운영,37.28627697,테니스장,이천시,무촌리,127.4953303,경기도,031-644-4315,종합운동장 정구장,경기도 이천시 부발읍 중부대로 1696,경기도 이천시 부발읍 무촌리 52
898,정상운영,37.18234196,테니스장,이천시,소고리,127.4567688,경기도,031-644-4315,모가면체육공원 테니스장,경기도 이천시 모가면 공원로 168,경기도 이천시 모가면 소고리 627
899,정상운영,37.21357071,테니스장,화성시,남양리,126.8282241,경기도,031-5189-6188,남양 테니스장,,경기 화성시 남양읍 남양리 2237
900,정상운영,37.07821778,테니스장,화성시,사랑리,126.8347092,경기도,031-5189-6188,장안남산체육공원 테니스장,,경기 화성시 장안면 사랑리 689
901,정상운영,37.13345579,테니스장,화성시,행정리,126.9290258,경기도,031-5189-6188,도원공원 테니스장,경기도 화성시 향남읍 행정동로 96,경기도 화성시 향남읍 행정리 478 화성시 역사박물관
902,정상운영,36.08904701,테니스장,서천군,사곡리,126.6902178,충청남도,041-950-6859,서천 종합운동장 테니스장,충청남도 서천군 서천읍 서천로232번길 69-2,충청남도 서천군 서천읍 사곡리 산10-2 서천체육공원
903,정상운영,35.42137996,테니스장,산청군,매촌리,127.8710488,경상남도,055-970-6433,공설 테니스장,경상남도 산청군 금서면 친환경로2631번길 35,경상남도 산청군 금서면 매촌리 1
904,정상운영,37.21357071,테니스장,화성시,남양리,126.8282241,경기도,031-5189-6188,남양 테니스장,,경기 화성시 남양읍 남양리 2237
905,정상운영,37.13261278,테니스장,화성시,행정리,126.9280086,경기도,031-5189-6188,도원체육공원 테니스장,경기도 화성시 향남읍 행정동로 96,경기도 화성시 향남읍 행정리 478 화성시 역사박물관
906,정상운영,35.19430902,테니스장,,사직동,129.0632991,부산광역시,051-500-2145,사직실내테니스장,부산광역시 동래구 종합운동장로 35-4(사직동),부산광역시 동래구 사직동 930 실내테니스장
907,정상운영,37.48107168,테니스장,양평군,송학리,127.4789723,경기도,031-770-2136,강상다목적체육관 테니스장,,경기 양평군 강상면 송학리 179-2
908,정상운영,37.07821778,테니스장,화성시,사랑리,126.8347092,경기도,031-5189-6188,장안남산 체육공원 테니스장,,경기 화성시 장안면 사랑리 689
909,정상운영,34.16777103,테니스장,완도군,비자리,126.654252,전라남도,061-550-5437,소안 테니스장,,전남 완도군 소안면 비자리 1008
910,정상운영,35.69862869,테니스장,거창군,일부리,128.0207752,경상남도,055-940-8733,가조면일부리테니스장,,경남 거창군 가조면 일부리 1262
911,정상운영,36.49787653,테니스장,사천시,대진리,127.265434,경상남도,055-831-2421,곤양하수처리장내테니스장,경상남도 사천시 곤양면 석문길 40,경상남도 사천시 곤양면 대진리 856
912,정상운영,36.49787653,테니스장,사천시,방지리,127.265434,경상남도,055-831-2421,하수도사업소 내 테니스장,경상남도 사천시 사남면 공단2로 193,경상남도 사천시 사남면 방지리 200
913,정상운영,35.82642985,테니스장,경산시,교촌리,128.8275225,경상북도,053-810-5419,자인테니스장,경상북도 경산시 자인면 자인공단4로 36,경상북도 경산시 자인면 교촌리 22-4
914,정상운영,36.16588566,테니스장,영동군,매천리,127.7833,충청북도,043-740-5995,실외테니스장,충청북도 영동군 영동읍 영동황간로 123,충청북도 영동군 영동읍 매천리 110-1
915,정상운영,37.37705836,테니스장,정선군,애산리,128.6747444,강원도,033-560-2768,정선 테니스장,강원도 정선군 정선읍 애산로 60,강원도 정선군 정선읍 애산리 768 정선종합경기장 정선체육관
916,정상운영,37.20375582,테니스장,화성시,반송동,127.0612102,경기도,031-5189-6188,센트럴파크 테니스장,경기도 화성시 동탄공원로1길 26-23(반송동),경기도 화성시 반송동 59
917,정상운영,35.19083916,테니스장,,삼락동,128.9779881,부산광역시,051-310-6024,삼락생태공원테니스장3면(수관교),부산 사상구 삼락동 29-14,부산 사상구 삼락동 29-14
918,정상운영,36.24558627,테니스장,구미시,동부리,128.3004349,경상북도,054-480-4915,비봉산 체육공원,경상북도 구미시 선산읍 선주로 127-4,경상북도 구미시 선산읍 동부리 산1-2
919,정상운영,35.38709599,테니스장,산청군,양전리,128.0121834,경상남도,055-970-6433,신등 테니스장,경상남도 산청군 신등면 신등가회로113번길 18,경상남도 산청군 신등면 양전리 163
920,정상운영,37.54502313,테니스장,영등포구,양화동,126.8857603,서울특별시,02-2670-3522,양평누리체육공원 테니스장,서울 영등포구 양화동 4-1,서울 영등포구 양화동 4-1
921,정상운영,35.22024108,테니스장,해운대구,반송동,129.1592756,부산광역시,051-749-4542,반송공원 테니스장,부산광역시 해운대구 반송순환로 100-51(반송동),부산광역시 해운대구 반송동 844-2
922,정상운영,36.49177422,테니스장,세종시,,127.2717369,세종특별자치시,044-301-3936,세종중앙공원 체육시설 테니스장,세종특별자치시 중앙공원로 60(세종동),세종특별자치시 세종동 107-121
923,정상운영,36.49177422,테니스장,세종시,,127.2717369,세종특별자치시,044-301-3936,세종중앙공원 체육시설 족구장,세종특별자치시 중앙공원로 60(세종동),세종특별자치시 세종동 107-121
924,정상운영,36.49177422,테니스장,세종시,,127.2717369,세종특별자치시,044-301-3936,세종중앙공원 체육시설 농구장,세종특별자치시 중앙공원로 60(세종동),세종특별자치시 세종동 107-121
925,정상운영,35.19632882,테니스장,,강동동,128.9305181,부산광역시,051-888-3735,서부사업소 테니스장,부산광역시 강서구 강동신덕1길 13(강동동),부산광역시 강서구 강동동 1539
926,정상운영,37.42984665,테니스장,시흥시,방산동,126.7792663,경기도,031-310-3159,방산 공영차고지 테니스장,경기 시흥시 방산동 123-43,경기 시흥시 방산동 123-43
927,정상운영,35.23079881,테니스장,창원시,사파동,128.6984643,경상남도,055-220-4066,창원시립테니스장,경상남도 창원시 성산구 비음로25번길 17(사파동),경상남도 창원시 성산구 사파동 160-1 창원종합테니스장
